latitude;longitude
42.16360728;-79.96436825
42.16361722;-79.96434397
42.16362719;-79.96431976
42.16363722;-79.96429571
42.16364718;-79.96427158
42.16365704;-79.96424735
42.1636669;-79.96422327
42.16367685;-79.96419924
42.16368677;-79.96417524
42.16369664;-79.96415123
42.16370645;-79.96412715
42.16371613;-79.96410306
42.16372588;-79.96407909
42.16373566;-79.96405527
42.16374546;-79.96403147
42.16375524;-79.96400776
42.16376496;-79.96398394
42.16377463;-79.96396011
42.16378443;-79.96393643
42.16379421;-79.96391272
42.16380399;-79.96388907
42.16381379;-79.96386551
42.16382348;-79.96384187
42.16383306;-79.96381807
42.16384264;-79.96379439
42.16385229;-79.96377073
42.1638619;-79.96374704
42.16387151;-79.96372331
42.16388113;-79.96369949
42.16389075;-79.96367563
42.16390042;-79.96365174
42.16391006;-79.96362776
42.16391968;-79.96360376
42.16392934;-79.96357992
42.16393904;-79.96355608
42.16394871;-79.96353224
42.16395845;-79.9635084
42.16396814;-79.96348443
42.1639778;-79.96346036
42.16398767;-79.96343653
42.16399758;-79.96341279
42.1640074;-79.96338902
42.16401719;-79.96336532
42.16402698;-79.9633416
42.16403676;-79.96331789
42.16404664;-79.96329426
42.16405647;-79.96327061
42.16406627;-79.96324697
42.16407605;-79.96322341
42.16408573;-79.96319981
42.16409544;-79.96317617
42.16410513;-79.96315264
42.16411484;-79.96312897
42.16412439;-79.96310516
42.16413399;-79.96308153
42.16414359;-79.96305779
42.16415314;-79.96303408
42.16416272;-79.96301042
42.16417222;-79.96298672
42.16418166;-79.96296283
42.16419111;-79.96293905
42.16420052;-79.96291522
42.16420997;-79.96289136
42.16421945;-79.96286754
42.16422894;-79.96284361
42.16423843;-79.96281958
42.16424803;-79.96279566
42.16425756;-79.96277169
42.16426697;-79.96274758
42.16427639;-79.96272356
42.16428576;-79.96269943
42.16429494;-79.9626752
42.16430403;-79.96265109
42.16431313;-79.9626269
42.16432223;-79.96260269
42.1643313;-79.96257855
42.16434032;-79.96255444
42.16434929;-79.96253028
42.16435835;-79.96250628
42.16436742;-79.96248228
42.16437652;-79.96245822
42.16438568;-79.96243421
42.16439488;-79.96241019
42.1644041;-79.96238619
42.16441336;-79.96236227
42.16442257;-79.96233833
42.16443171;-79.96231424
42.16444091;-79.96229027
42.16445013;-79.96226625
42.16445925;-79.96224222
42.16446842;-79.96221821
42.16447745;-79.96219402
42.16448655;-79.96216974
42.1644957;-79.96214536
42.16450463;-79.96212086
42.16451355;-79.96209635
42.16452256;-79.96207195
42.16453148;-79.9620476
42.16454041;-79.96202315
42.1645493;-79.96199884
42.16455811;-79.96197462
42.1645668;-79.96195051
42.16457559;-79.96192657
42.16458438;-79.96190288
42.16459313;-79.96187923
42.16460192;-79.96185593
42.16461063;-79.96183274
42.16461921;-79.96180949
42.16462782;-79.96178643
42.16463643;-79.96176353
42.16464493;-79.9617408
42.16465338;-79.96171843
42.16466163;-79.96169646
42.16466954;-79.96167482
42.16467736;-79.96165369
42.16468513;-79.96163294
42.16469278;-79.9616122
42.16470055;-79.9615917
42.16470836;-79.96157129
42.16471602;-79.9615509
42.16472367;-79.96153082
42.16473113;-79.96151106
42.16473838;-79.96149165
42.16474557;-79.96147276
42.16475254;-79.9614543
42.16475928;-79.96143628
42.1647658;-79.96141889
42.16477203;-79.96140212
42.16477793;-79.96138596
42.16478364;-79.96137053
42.16478913;-79.96135575
42.16479431;-79.96134146
42.16479931;-79.96132788
42.16480412;-79.96131504
42.1648086;-79.96130275
42.16481284;-79.96129123
42.1648169;-79.96128051
42.16482068;-79.96127039
42.16482442;-79.96126094
42.16482805;-79.96125193
42.16483152;-79.96124303
42.164835;-79.96123436
42.16483831;-79.96122594
42.16484151;-79.96121761
42.16484461;-79.96120963
42.16484758;-79.96120202
42.16485035;-79.96119476
42.16485307;-79.9611879
42.1648557;-79.9611813
42.16485825;-79.96117476
42.16486086;-79.96116842
42.16486339;-79.96116225
42.16486576;-79.96115602
42.16486811;-79.96114987
42.16487041;-79.96114382
42.1648726;-79.96113785
42.16487478;-79.96113217
42.16487679;-79.96112678
42.16487856;-79.96112164
42.1648802;-79.96111702
42.16488156;-79.96111315
42.16488245;-79.96111007
42.16488289;-79.96110812
42.16488294;-79.96110754
42.16488269;-79.96110759
