Lat [deg],Lon [deg],Alt Ellips [m]
42.14959763,-80.004742,177.7832
42.14959239,-80.00475608,177.8173
42.14958708,-80.00477034,177.795
42.14958173,-80.00478448,177.793
42.14957646,-80.00479862,177.7833
42.14957127,-80.00481267,177.7908
42.14956621,-80.00482677,177.7676
42.14956107,-80.00484076,177.7845
42.14955596,-80.00485471,177.7837
42.14955084,-80.00486859,177.7849
42.1495457,-80.0048824,177.7735
42.14954066,-80.00489625,177.7829
42.14953562,-80.00490998,177.7879
42.14953052,-80.00492366,177.7896
42.14952546,-80.00493733,177.7815
42.14952052,-80.00495098,177.777
42.14951544,-80.00496449,177.7836
42.14951044,-80.00497805,177.7762
42.14950553,-80.00499152,177.7644
42.14950049,-80.00500485,177.7592
42.14949562,-80.0050183,177.7467
42.1494908,-80.0050317,177.7453
42.14948593,-80.00504503,177.7384
42.14948118,-80.0050583,177.7347
42.14947635,-80.00507144,177.7549
42.14947169,-80.00508484,177.7274
42.14946677,-80.00509791,177.7348
42.14946195,-80.00511093,177.7382
42.14945718,-80.00512405,177.7521
42.1494522,-80.00513705,177.7583
42.14944744,-80.00514994,177.7446
42.14944253,-80.00516283,177.7337
42.1494379,-80.00517585,177.7488
42.14943324,-80.0051887,177.7636
42.14942839,-80.00520142,177.7675
42.14942377,-80.00521428,177.75
42.14941915,-80.00522724,177.759
42.14941442,-80.00523992,177.7392
42.14940978,-80.00525254,177.7271
42.14940512,-80.00526523,177.7334
42.14940044,-80.00527783,177.74
42.14939573,-80.00529051,177.7422
42.14939119,-80.00530297,177.7524
42.14938662,-80.00531505,177.8041
42.14938296,-80.00532616,178.0125
42.14938045,-80.00533674,178.3246
42.14937366,-80.00535214,177.8676
42.1493691,-80.00536509,177.8337
42.14936475,-80.00537547,177.9533
42.14936747,-80.00538238,181.9571
42.14936292,-80.00539533,181.9585
42.14935794,-80.00540985,181.8278
42.14935314,-80.00542201,181.6354
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
42.14926276,-80.00564832,183.2648
42.14936095,-80.00536376,188.0276
42.14934635,-80.00540155,186.7766
42.14934053,-80.0054175,186.6178
42.14933429,-80.00543435,186.4713
42.14932875,-80.00544987,186.3225
42.14932285,-80.00546608,186.1301
42.14931685,-80.00548238,185.9676
42.14931049,-80.00550017,185.7091
42.14921944,-80.00573532,175.4167
42.14921524,-80.00574988,175.8684
42.14921091,-80.00576299,176.1446
42.14920681,-80.00577528,176.323
42.14920269,-80.00578701,176.4865
42.14919859,-80.00579857,176.5757
42.14919462,-80.00580982,176.6388
42.14919081,-80.00582095,176.6828
42.14918699,-80.00583213,176.7273
42.14918332,-80.00584361,176.7001
42.14917955,-80.00585489,176.6999
42.149176,-80.0058662,176.7296
42.1491724,-80.00587734,176.7545
42.14916865,-80.00588841,176.7758
42.14916486,-80.00589927,176.7854
42.14916117,-80.00590989,176.7997
42.14915759,-80.0059205,176.8397
42.14915374,-80.00593107,176.848
42.14914995,-80.0059415,176.8488
42.14914628,-80.00595176,176.8756
42.14914261,-80.00596194,176.8845
42.14913909,-80.0059721,176.8991
42.14913551,-80.00598223,176.9104
42.14913189,-80.00599239,176.9225
42.14912843,-80.00600239,176.928
42.1491248,-80.00601248,176.9257
42.14912152,-80.00602247,176.9631
42.14911783,-80.00603242,176.9506
42.14911409,-80.00604224,176.9327
42.14911054,-80.00605211,176.9518
42.14910691,-80.0060619,176.969
42.14910331,-80.00607159,176.9576
42.14909968,-80.00608122,176.9472
42.14909611,-80.00609085,176.9467
42.1490926,-80.00610044,176.953
42.14908913,-80.00611,176.9585
42.14908566,-80.00611946,176.946
42.14908227,-80.00612892,176.9561
42.14907883,-80.00613831,176.9453
42.14907548,-80.00614762,176.944
42.14907214,-80.00615684,176.9481
42.14906868,-80.0061661,176.9567
42.14906523,-80.00617519,176.952
42.14906179,-80.00618434,176.9694
42.14905851,-80.00619337,176.9772
42.14905506,-80.00620243,176.9921
42.14905171,-80.00621132,176.989
42.1490484,-80.00622045,176.9968
42.14904504,-80.00622933,177.0157
42.14904177,-80.00623822,177.02
42.14903853,-80.00624702,177.0161
42.14903534,-80.0062559,177.0081
42.14903218,-80.00626467,177.0323
42.14902904,-80.00627355,177.0148
42.14902593,-80.00628221,177.0336
42.14902278,-80.00629088,177.0303
42.14901964,-80.00629944,177.0325
42.14901645,-80.00630798,177.0368
42.14901329,-80.00631642,177.0403
42.14901023,-80.00632475,177.0403
42.1490071,-80.0063331,177.0446
42.14900397,-80.00634132,177.0521
42.14900092,-80.00634957,177.0537
42.14899786,-80.00635779,177.0559
42.14899487,-80.00636602,177.0539
42.14899187,-80.00637411,177.0585
42.14898891,-80.00638225,177.0638
42.14898601,-80.00639028,177.0716
42.14898319,-80.00639831,177.0582
42.14898034,-80.00640616,177.0711
42.14897745,-80.00641414,177.051
42.14897455,-80.00642201,177.048
42.14897175,-80.00642968,177.0532
42.14896884,-80.00643729,177.0628
42.14896603,-80.00644501,177.0684
42.14896327,-80.00645267,177.0701
42.1489605,-80.00646017,177.0797
42.14895784,-80.00646759,177.0727
42.14895512,-80.00647506,177.1061
42.14895235,-80.00648256,177.1022
42.14894969,-80.00648991,177.1164
42.14894705,-80.00649725,177.1062
42.14894437,-80.00650454,177.1018
42.14894178,-80.00651167,177.0963
42.14893927,-80.00651895,177.1109
42.14893666,-80.00652614,177.1076
42.14893399,-80.00653293,177.1349
42.14893137,-80.00653983,177.1632
42.14892874,-80.00654657,177.1972
42.14892625,-80.00655349,177.1857
42.14892392,-80.00656055,177.1135
42.14892146,-80.00656734,177.102
42.1489189,-80.00657383,177.1187
42.14891642,-80.00658055,177.1079
42.14891391,-80.00658699,177.1304
42.14891142,-80.00659346,177.1335
42.14890904,-80.00659999,177.1215
42.14890665,-80.0066064,177.1196
42.14890436,-80.00661279,177.1244
42.14890207,-80.0066191,177.1205
42.14889984,-80.00662545,177.1372
42.14889759,-80.00663171,177.1331
42.14889541,-80.00663785,177.1133
42.14889318,-80.00664393,177.129
42.14889097,-80.00664997,177.1502
42.14888881,-80.00665597,177.1507
42.14888667,-80.00666195,177.1472
42.14888451,-80.00666775,177.1349
42.14888243,-80.00667351,177.1444
42.14888026,-80.0066793,177.1575
42.14887814,-80.00668496,177.1697
42.14887606,-80.00669065,177.1701
42.14887403,-80.00669622,177.1563
42.14887197,-80.00670167,177.1744
42.14886987,-80.00670719,177.1776
42.14886786,-80.00671259,177.1889
42.14886598,-80.00671796,177.1901
42.14886398,-80.00672336,177.2104
42.14886214,-80.00672852,177.2095
42.14886024,-80.00673375,177.2222
42.14885838,-80.00673892,177.2138
42.14885666,-80.00674394,177.2135
42.14885494,-80.00674906,177.2446
42.14885288,-80.00675421,177.2245
42.14885112,-80.00675911,177.2347
42.14884963,-80.00676381,177.2795
42.14884803,-80.00676861,177.2446
42.14884617,-80.00677342,177.2664
42.1488447,-80.00677795,177.3186
42.14884285,-80.00678267,177.2844
42.148841,-80.0067872,177.2438
42.1488394,-80.00679176,177.2814
42.1488381,-80.00679614,177.3594
42.14883634,-80.0068006,177.3306
42.14883464,-80.00680494,177.2816
42.1488332,-80.00680905,177.3212
42.14883168,-80.0068135,177.318
42.14883004,-80.00681761,177.3168
42.14882854,-80.00682166,177.3092
42.14882703,-80.00682568,177.3147
42.1488255,-80.0068297,177.2872
42.14882406,-80.00683364,177.2911
42.14882262,-80.0068376,177.3001
42.14882123,-80.00684138,177.2974
42.14881991,-80.00684508,177.3134
42.14881853,-80.00684878,177.3106
42.14881714,-80.00685247,177.3173
42.14881573,-80.00685598,177.3232
42.14881452,-80.00685949,177.3332
42.14881333,-80.00686288,177.3648
42.14881203,-80.00686633,177.3739
42.14881075,-80.00686972,177.377
42.14880954,-80.00687303,177.3537
42.14880842,-80.0068763,177.3447
42.14880726,-80.00687935,177.3447
42.14880615,-80.00688255,177.3567
42.14880509,-80.00688557,177.3517
42.14880402,-80.00688864,177.3625
42.14880301,-80.00689158,177.3551
42.14880194,-80.0068946,177.3575
42.14880086,-80.00689741,177.3513
42.14879994,-80.00690019,177.3572
42.14879889,-80.00690288,177.3656
42.14879785,-80.00690559,177.3676
42.14879692,-80.00690826,177.3676
42.14879589,-80.00691079,177.3661
42.14879507,-80.00691334,177.3684
42.14879418,-80.00691572,177.3637
42.14879322,-80.00691819,177.3757
42.1487924,-80.00692053,177.3663
42.14879154,-80.00692278,177.3717
42.14879073,-80.00692507,177.3731
42.14878994,-80.0069272,177.376
42.14878913,-80.0069293,177.3731
42.14878837,-80.00693137,177.3763
42.14878771,-80.00693335,177.3725
42.14878693,-80.00693531,177.3711
42.14878616,-80.00693722,177.3792
42.14878555,-80.00693906,177.3695
42.1487848,-80.0069409,177.387
42.14878419,-80.00694265,177.3762
42.14878352,-80.0069443,177.3688
42.14878291,-80.006946,177.3716
42.14878237,-80.00694758,177.3739
42.14878174,-80.00694909,177.3763
42.14878128,-80.00695056,177.3763
42.1487807,-80.00695195,177.378
42.14878015,-80.0069534,177.3858
42.14877967,-80.00695471,177.3774
42.1487792,-80.00695596,177.3799
42.14877878,-80.00695721,177.3933
42.14877828,-80.00695844,177.3856
42.14877788,-80.00695957,177.3871
42.14877747,-80.00696069,177.3998
42.14877706,-80.00696171,177.3924
42.14877668,-80.00696275,177.3922
42.14877632,-80.00696373,177.4025
42.14877595,-80.00696461,177.3996
42.14877565,-80.0069655,177.4089
42.14877528,-80.00696635,177.4181
42.148775,-80.00696724,177.4233
42.14877469,-80.00696807,177.4198
42.14877436,-80.00696872,177.4332
42.14877411,-80.00696945,177.4398
42.1487739,-80.0069702,177.4427
42.14877363,-80.00697088,177.4508
42.14877335,-80.00697149,177.443
42.14877308,-80.00697214,177.457
42.14877288,-80.00697283,177.4725
42.14877267,-80.00697342,177.4694
42.14877248,-80.00697406,177.471
42.1487723,-80.00697471,177.4731
42.14877202,-80.00697537,177.4806
42.14877184,-80.00697603,177.489
42.14877168,-80.00697665,177.4934
42.14877145,-80.00697726,177.4997
42.14877122,-80.00697794,177.5113
42.14877107,-80.00697853,177.5203
42.14877086,-80.00697918,177.5142
42.14877067,-80.00697985,177.5174
42.14877051,-80.00698047,177.518
42.14877027,-80.00698117,177.5169
42.14877003,-80.00698183,177.5115
42.14876986,-80.00698241,177.5135
42.14876965,-80.00698309,177.5183
42.14876935,-80.00698375,177.5264
42.14876918,-80.00698439,177.5146
42.14876896,-80.00698508,177.5136
42.14876874,-80.00698576,177.5134
42.14876852,-80.0069864,177.5123
42.14876822,-80.00698711,177.5175
42.14876801,-80.00698773,177.5207
42.14876784,-80.00698837,177.5192
42.14876756,-80.00698904,177.5116
42.14876724,-80.00698969,177.5276
42.14876701,-80.00699032,177.5286
42.14876676,-80.00699102,177.532
42.14876654,-80.00699166,177.5306
42.14876631,-80.00699233,177.5333
42.14876601,-80.00699304,177.5442
42.14876578,-80.00699377,177.534
42.14876554,-80.00699446,177.5381
42.14876529,-80.00699512,177.543
42.14876501,-80.00699583,177.5454
42.14876481,-80.00699645,177.542
42.14876453,-80.00699713,177.5419
42.14876426,-80.00699779,177.5591
42.14876401,-80.00699846,177.5573
42.14876378,-80.00699917,177.5565
42.14876349,-80.0069999,177.5605
42.1487632,-80.00700054,177.5558
42.14876291,-80.00700128,177.5723
42.14876268,-80.00700191,177.57
42.14876237,-80.00700259,177.5679
42.14876217,-80.00700323,177.5669
42.14876189,-80.00700388,177.5754
42.14876157,-80.00700464,177.5737
42.14876137,-80.00700535,177.5718
42.14876109,-80.00700605,177.5555
42.14876086,-80.00700678,177.5611
42.14876058,-80.00700752,177.5677
42.14876043,-80.0070082,177.5591
42.14876015,-80.00700897,177.5461
42.14875996,-80.00700967,177.5429
42.14875973,-80.00701039,177.536
42.14875948,-80.00701114,177.5435
42.1487592,-80.00701189,177.5349
42.14875896,-80.00701262,177.5332
42.1487587,-80.00701323,177.5436
42.14875848,-80.00701403,177.5333
42.1487582,-80.00701478,177.5456
42.14875796,-80.00701542,177.5456
42.1487577,-80.00701615,177.532
42.14875739,-80.00701684,177.5446
42.14875716,-80.00701748,177.5554
42.14875685,-80.00701818,177.5584
42.14875665,-80.00701889,177.5587
42.14875638,-80.00701954,177.5478
42.14875612,-80.00702028,177.5471
42.14875583,-80.00702094,177.5503
42.14875554,-80.00702164,177.5612
42.14875531,-80.00702238,177.5513
42.14875503,-80.00702312,177.5566
42.14875476,-80.00702378,177.5543
42.14875452,-80.00702448,177.5626
42.14875431,-80.00702512,177.5668
42.14875403,-80.00702592,177.5602
42.14875376,-80.0070265,177.5707
42.14875353,-80.00702718,177.5826
42.14875335,-80.00702793,177.587
42.14875306,-80.00702863,177.5829
42.14875276,-80.00702931,177.5899
42.14875251,-80.00702998,177.5966
42.14875232,-80.00703069,177.5967
42.14875207,-80.00703138,177.595
42.14875191,-80.00703204,177.5816
42.14875165,-80.00703286,177.5718
42.14875141,-80.00703351,177.5851
42.14875113,-80.00703424,177.5746
42.14875091,-80.00703498,177.5844
42.14875072,-80.00703561,177.581
42.14875047,-80.00703636,177.565
42.14875015,-80.007037,177.577
42.14875,-80.00703774,177.5629
42.14874972,-80.00703847,177.5558
42.14874957,-80.00703921,177.5364
42.14874929,-80.0070399,177.5403
42.14874904,-80.00704061,177.5412
42.14874884,-80.00704127,177.5504
42.14874856,-80.0070419,177.5747
42.14874831,-80.00704268,177.5667
42.14874809,-80.00704336,177.5632
42.14874789,-80.00704407,177.5579
42.14874766,-80.00704474,177.5607
42.14874737,-80.00704544,177.554
42.14874715,-80.00704614,177.5596
42.14874692,-80.00704685,177.5655
42.14874668,-80.00704757,177.5568
42.14874642,-80.00704824,177.5623
42.14874613,-80.00704901,177.5593
42.14874593,-80.00704968,177.5479
42.14874567,-80.00705041,177.5553
42.1487454,-80.00705107,177.5586
42.14874517,-80.00705174,177.5573
42.1487449,-80.00705244,177.559
42.14874465,-80.00705312,177.5528
42.14874446,-80.00705377,177.5521
42.14874419,-80.00705444,177.5728
42.14874392,-80.00705513,177.5685
42.14874367,-80.00705581,177.5495
42.14874346,-80.00705646,177.5444
42.1487432,-80.00705711,177.5518
42.14874296,-80.00705779,177.5529
42.14874273,-80.00705841,177.546
42.14874248,-80.00705912,177.5508
42.14874218,-80.00705982,177.5385
42.14874195,-80.00706045,177.541
42.14874174,-80.00706111,177.5472
42.14874148,-80.00706178,177.5507
42.14874129,-80.00706244,177.5434
42.14874098,-80.00706323,177.5391
42.14874075,-80.00706389,177.5425
42.14874054,-80.00706452,177.5501
42.1487403,-80.00706516,177.5494
42.14873999,-80.00706592,177.5412
42.14873981,-80.00706658,177.549
42.14873952,-80.00706727,177.5399
42.14873928,-80.0070679,177.5436
42.14873904,-80.00706857,177.5565
42.14873873,-80.00706927,177.5632
42.14873853,-80.00706996,177.5442
42.14873826,-80.00707067,177.5391
42.14873803,-80.00707134,177.5468
42.14873781,-80.00707196,177.5505
42.14873757,-80.00707265,177.5573
42.14873738,-80.0070733,177.5504
42.14873714,-80.00707395,177.5413
42.14873689,-80.00707458,177.5426
42.14873663,-80.00707528,177.5398
42.14873641,-80.00707592,177.5297
42.14873615,-80.00707659,177.5348
42.14873594,-80.00707719,177.539
42.1487357,-80.00707787,177.5355
42.14873548,-80.00707859,177.5288
42.14873523,-80.00707924,177.5208
42.148735,-80.00707983,177.5211
42.14873477,-80.00708049,177.5294
42.1487345,-80.00708116,177.5263
42.14873422,-80.00708179,177.5198
42.14873397,-80.00708249,177.5258
42.1487337,-80.00708316,177.5255
42.1487335,-80.00708379,177.5327
42.14873328,-80.00708448,177.5326
42.148733,-80.00708519,177.5309
42.14873273,-80.00708582,177.5285
42.14873249,-80.00708642,177.5322
42.14873219,-80.00708713,177.5391
42.14873193,-80.00708785,177.5435
42.14873167,-80.00708848,177.5346
42.14873142,-80.00708918,177.5474
42.14873115,-80.00708996,177.5497
42.14873087,-80.0070907,177.5442
42.14873057,-80.00709142,177.5375
42.14873024,-80.00709222,177.5441
42.14873005,-80.0070929,177.5504
42.14872969,-80.00709367,177.5538
42.14872946,-80.00709437,177.5543
42.14872925,-80.00709514,177.5488
42.14872893,-80.007096,177.5507
42.14872865,-80.00709675,177.5525
42.14872832,-80.00709756,177.5563
42.14872805,-80.00709842,177.5554
42.14872779,-80.00709923,177.5583
42.14872746,-80.00710008,177.5577
42.14872715,-80.00710089,177.5508
42.14872682,-80.00710176,177.5607
42.14872654,-80.00710258,177.5616
42.14872622,-80.00710346,177.5607
42.14872583,-80.00710446,177.5585
42.14872558,-80.00710528,177.5671
42.14872527,-80.00710616,177.5758
42.14872494,-80.00710708,177.5682
42.14872454,-80.0071081,177.5719
42.14872419,-80.00710909,177.5756
42.14872389,-80.00710999,177.5743
42.14872355,-80.00711095,177.5785
42.14872316,-80.00711199,177.576
42.14872277,-80.00711299,177.5783
42.14872247,-80.00711404,177.5766
42.14872205,-80.00711508,177.5753
42.14872168,-80.00711609,177.5822
42.14872132,-80.00711718,177.5787
42.14872093,-80.00711832,177.5932
42.14872051,-80.00711941,177.5871
42.14872012,-80.00712048,177.5836
42.14871967,-80.00712164,177.5856
42.14871925,-80.00712282,177.5828
42.14871883,-80.007124,177.5866
42.14871835,-80.00712524,177.585
42.14871795,-80.00712645,177.5839
42.14871743,-80.00712776,177.5822
42.14871703,-80.00712903,177.5909
42.14871654,-80.00713031,177.5833
42.14871607,-80.00713159,177.5825
42.14871562,-80.00713293,177.5823
42.14871512,-80.00713426,177.5827
42.14871459,-80.00713565,177.58
42.14871411,-80.00713697,177.5738
42.14871363,-80.00713838,177.5776
42.14871317,-80.00713978,177.5853
42.14871261,-80.00714126,177.5735
42.14871216,-80.00714272,177.5978
42.14871158,-80.00714419,177.5895
42.14871106,-80.00714565,177.5844
42.14871046,-80.00714717,177.5701
42.14870993,-80.0071487,177.575
42.14870937,-80.00715024,177.5683
42.14870875,-80.00715187,177.5667
42.14870813,-80.00715346,177.5514
42.14870754,-80.00715517,177.5661
42.14870692,-80.00715686,177.5657
42.14870632,-80.00715857,177.5771
42.14870571,-80.00716025,177.5765
42.14870506,-80.00716208,177.5631
42.14870444,-80.00716389,177.5635
42.1487038,-80.00716574,177.5716
42.14870313,-80.00716764,177.5859
42.14870244,-80.00716944,177.5827
42.14870174,-80.00717143,177.5672
42.14870104,-80.0071735,177.5708
42.1487003,-80.00717555,177.5761
42.1486996,-80.00717763,177.5849
42.1486988,-80.00717971,177.5881
42.14869801,-80.0071819,177.5821
42.14869711,-80.00718417,177.5766
42.14869632,-80.0071864,177.5791
42.14869547,-80.00718867,177.5713
42.14869469,-80.00719096,177.5684
42.14869394,-80.00719334,177.5904
42.14869292,-80.00719581,177.5808
42.14869213,-80.00719827,177.5762
42.14869125,-80.00720072,177.5805
42.14869036,-80.00720322,177.5799
42.14868939,-80.0072058,177.5822
42.14868848,-80.00720843,177.5843
42.14868754,-80.00721102,177.5806
42.14868654,-80.00721362,177.5761
42.14868559,-80.00721629,177.5735
42.14868458,-80.00721906,177.584
42.1486835,-80.00722193,177.5865
42.14868246,-80.00722473,177.5774
42.14868145,-80.00722753,177.5745
42.14868042,-80.00723037,177.5778
42.14867944,-80.00723325,177.5731
42.1486784,-80.00723627,177.5823
42.1486773,-80.00723926,177.5816
42.14867622,-80.00724231,177.5868
42.1486751,-80.0072452,177.5765
42.14867404,-80.00724842,177.5818
42.14867293,-80.00725149,177.5712
42.14867181,-80.00725462,177.5773
42.14867068,-80.0072578,177.5635
42.14866951,-80.00726096,177.5639
42.14866838,-80.00726416,177.5635
42.14866716,-80.0072675,177.5675
42.14866602,-80.00727076,177.555
42.14866475,-80.00727402,177.5526
42.14866358,-80.00727747,177.5614
42.1486624,-80.00728085,177.5631
42.14866117,-80.00728429,177.5595
42.14865987,-80.00728775,177.5518
42.14865862,-80.00729125,177.5551
42.14865737,-80.00729479,177.5594
42.14865607,-80.00729829,177.5492
42.14865483,-80.00730186,177.5474
42.14865354,-80.00730548,177.5479
42.1486522,-80.00730906,177.5609
42.14865089,-80.00731274,177.5527
42.14864956,-80.00731646,177.5581
42.14864827,-80.00732022,177.5565
42.14864694,-80.00732395,177.5588
42.14864557,-80.00732777,177.5509
42.14864421,-80.00733153,177.5533
42.14864285,-80.0073353,177.5527
42.14864152,-80.00733918,177.5638
42.14864006,-80.00734309,177.5597
42.14863866,-80.00734696,177.5579
42.14863733,-80.00735085,177.5597
42.1486359,-80.00735483,177.5566
42.1486344,-80.00735886,177.5546
42.14863306,-80.00736286,177.5568
42.14863161,-80.00736693,177.5516
42.14863028,-80.00737105,177.5744
42.14862883,-80.00737508,177.5732
42.14862734,-80.0073792,177.5509
42.14862582,-80.00738335,177.5593
42.14862414,-80.00738744,177.5377
42.14862275,-80.00739173,177.5419
42.14862123,-80.0073959,177.5442
42.14861971,-80.00740016,177.5371
42.14861821,-80.00740439,177.5373
42.1486166,-80.00740874,177.5328
42.14861515,-80.00741307,177.543
42.14861357,-80.00741734,177.5258
42.1486121,-80.00742171,177.5332
42.14861051,-80.00742607,177.5277
42.14860903,-80.00743055,177.5317
42.14860746,-80.00743488,177.5267
42.14860575,-80.0074393,177.5142
42.14860419,-80.00744377,177.5184
42.14860264,-80.00744832,177.5356
42.14860101,-80.0074529,177.5327
42.14859948,-80.00745732,177.5273
42.14859793,-80.00746198,177.5303
42.14859634,-80.00746647,177.5373
42.1485947,-80.00747105,177.5416
42.14859305,-80.00747572,177.5413
42.14859135,-80.00748034,177.5308
42.14858961,-80.00748499,177.5272
42.14858808,-80.00748966,177.5333
42.14858635,-80.00749444,177.5305
42.14858466,-80.00749913,177.5372
42.14858286,-80.00750385,177.5124
42.14858132,-80.00750864,177.5341
42.14857963,-80.00751343,177.5301
42.14857792,-80.00751825,177.5366
42.14857627,-80.00752311,177.5382
42.14857453,-80.00752797,177.5256
42.14857282,-80.00753281,177.5201
42.14857107,-80.00753775,177.5216
42.14856936,-80.00754272,177.5296
42.14856762,-80.00754772,177.5375
42.14856591,-80.00755263,177.5283
42.14856417,-80.00755766,177.5275
42.14856244,-80.00756265,177.5292
42.14856065,-80.00756771,177.5293
42.14855889,-80.00757279,177.5233
42.14855716,-80.00757781,177.5237
42.14855538,-80.00758295,177.5267
42.14855358,-80.00758804,177.5357
42.1485518,-80.00759317,177.5296
42.14855001,-80.00759832,177.5296
42.14854824,-80.00760349,177.5263
42.14854645,-80.00760865,177.534
42.14854464,-80.00761388,177.5321
42.14854278,-80.00761913,177.5302
42.14854095,-80.0076244,177.538
42.14853918,-80.00762968,177.539
42.14853735,-80.00763498,177.5346
42.14853559,-80.00764031,177.54
42.14853375,-80.00764564,177.5417
42.14853192,-80.00765101,177.5344
42.14853003,-80.00765638,177.5362
42.14852818,-80.00766174,177.5352
42.14852631,-80.00766712,177.5341
42.14852444,-80.00767253,177.537
42.14852256,-80.00767797,177.5405
42.14852073,-80.0076834,177.5311
42.14851883,-80.00768884,177.5282
42.14851693,-80.00769431,177.5277
42.148515,-80.00769971,177.5238
42.14851311,-80.00770517,177.5204
42.14851124,-80.00771064,177.5178
42.14850934,-80.00771609,177.5164
42.1485075,-80.00772159,177.5193
42.14850557,-80.00772709,177.5208
42.14850364,-80.00773258,177.5205
42.14850179,-80.00773808,177.5269
42.14849982,-80.0077436,177.5175
42.14849791,-80.00774914,177.5173
42.14849598,-80.00775467,177.5201
42.14849409,-80.00776017,177.5187
42.14849215,-80.00776571,177.5154
42.14849026,-80.00777127,177.5195
42.14848833,-80.00777683,177.5264
42.14848641,-80.00778241,177.5227
42.14848452,-80.0077879,177.5228
42.14848255,-80.0077935,177.5233
42.1484806,-80.00779911,177.5281
42.1484787,-80.00780465,177.5206
42.14847681,-80.00781031,177.5189
42.14847493,-80.007816,177.5208
42.14847299,-80.00782161,177.5285
42.1484711,-80.00782726,177.5345
42.14846924,-80.00783295,177.5234
42.14846735,-80.00783866,177.5287
42.14846544,-80.00784433,177.5346
42.14846356,-80.00784999,177.5306
42.14846164,-80.00785576,177.5278
42.14845973,-80.00786138,177.5335
42.14845777,-80.00786707,177.5386
42.14845588,-80.00787282,177.5457
42.14845388,-80.00787857,177.5444
42.14845197,-80.00788421,177.5554
42.14845004,-80.00788988,177.5651
42.1484481,-80.00789559,177.5642
42.14844612,-80.00790136,177.5784
42.1484442,-80.00790706,177.5787
42.14844238,-80.00791299,177.5557
42.1484405,-80.0079188,177.5608
42.14843858,-80.00792461,177.5631
42.14843664,-80.0079304,177.5633
42.14843469,-80.00793609,177.581
42.14843279,-80.00794193,177.5878
42.14843088,-80.00794773,177.5691
42.14842902,-80.00795359,177.5653
42.14842709,-80.0079594,177.582
42.148425,-80.00796521,177.5645
42.14842298,-80.00797103,177.558
42.14842117,-80.00797685,177.5615
42.14841917,-80.00798268,177.5632
42.14841713,-80.00798846,177.559
42.14841525,-80.0079943,177.5575
42.1484133,-80.00800011,177.5712
42.14841136,-80.0080059,177.5663
42.14840945,-80.0080117,177.5647
42.14840754,-80.0080175,177.566
42.14840554,-80.00802332,177.5777
42.14840367,-80.00802914,177.586
42.14840168,-80.00803493,177.5752
42.14839977,-80.00804078,177.5867
42.14839785,-80.00804663,177.5825
42.14839597,-80.00805242,177.5846
42.14839408,-80.00805829,177.5802
42.14839217,-80.00806409,177.5768
42.1483902,-80.00806997,177.5719
42.14838839,-80.00807582,177.5769
42.14838644,-80.0080817,177.5744
42.14838448,-80.00808753,177.5609
42.14838261,-80.00809339,177.5698
42.14838069,-80.00809925,177.5791
42.14837883,-80.00810511,177.5842
42.14837693,-80.00811091,177.5828
42.14837493,-80.00811675,177.5713
42.14837301,-80.00812257,177.5731
42.14837106,-80.00812843,177.586
42.14836919,-80.00813426,177.5976
42.14836734,-80.00814004,177.5982
42.14836526,-80.00814588,177.5897
42.14836332,-80.00815172,177.5975
42.14836147,-80.00815756,177.5986
42.1483595,-80.00816331,177.5957
42.14835753,-80.00816912,177.6003
42.14835564,-80.00817502,177.5995
42.14835382,-80.00818083,177.598
42.14835196,-80.0081867,177.5973
42.1483499,-80.00819245,177.5758
42.14834809,-80.00819834,177.5802
42.14834618,-80.00820413,177.5794
42.14834431,-80.00820998,177.5847
42.14834241,-80.00821583,177.5814
42.14834049,-80.00822169,177.5744
42.14833862,-80.0082275,177.5794
42.14833672,-80.00823334,177.5782
42.14833478,-80.00823922,177.5684
42.14833294,-80.00824501,177.5805
42.148331,-80.00825087,177.5746
42.14832915,-80.00825675,177.5728
42.14832729,-80.00826265,177.5811
42.1483253,-80.00826854,177.5715
42.14832344,-80.00827434,177.581
42.14832149,-80.00828018,177.5747
42.14831961,-80.0082861,177.569
42.14831769,-80.00829191,177.5733
42.14831582,-80.00829781,177.5806
42.14831386,-80.0083036,177.5781
42.14831195,-80.00830953,177.576
42.14831015,-80.00831541,177.5851
42.14830819,-80.00832129,177.5797
42.14830636,-80.00832713,177.5978
42.14830451,-80.008333,177.596
42.14830246,-80.00833893,177.5903
42.14830055,-80.00834468,177.611
42.1482987,-80.00835071,177.5851
42.14829706,-80.00835668,177.5695
42.148295,-80.00836242,177.5964
42.14829308,-80.00836823,177.6046
42.14829132,-80.00837428,177.5825
42.14828945,-80.00838024,177.5744
42.14828751,-80.0083861,177.5893
42.14828571,-80.00839192,177.5897
42.14828385,-80.00839791,177.5822
42.14828197,-80.00840389,177.5771
42.14828017,-80.00840977,177.5801
42.14827825,-80.00841564,177.5711
42.1482764,-80.00842155,177.583
42.14827455,-80.00842743,177.5825
42.14827269,-80.00843337,177.575
42.14827084,-80.00843922,177.5817
42.14826905,-80.00844523,177.5774
42.1482672,-80.00845123,177.5645
42.14826544,-80.00845707,177.5744
42.14826351,-80.00846302,177.5707
42.14826168,-80.00846891,177.5743
42.14825986,-80.00847492,177.5676
42.14825802,-80.00848088,177.5667
